,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio
464,EQPGX,S&P 500 TR USD,67.81,1.03,-1.01,19.51,USD,5,15.46,17.79,1.14,2.02
465,OOSAX,Barclays US Agg Bond TR USD,3.0,-0.21,7.56,-32.68,USD,5,3.43,6.95,1.96,3.26
466,VTTVX,Morningstar Moderate Target Risk,98.76,1.19,-0.12,8.92,USD,5,10.13,10.71,1.05,1.79
467,RPSIX,Barclays US Agg Bond TR USD,8.14,0.46,4.31,13.49,USD,5,4.56,6.29,1.35,2.33
468,VBLTX,Barclays US Agg Bond TR USD,79.56,2.8,-2.6,3.04,USD,5,8.85,8.59,0.97,1.82
469,JPGSX,S&P 500 TR USD,90.68,1.04,0.47,21.42,USD,5,14.26,17.48,1.2,2.1
470,FTFIX,Barclays Municipal TR USD,96.0,1.11,-0.45,4.62,USD,5,4.3,5.21,1.19,1.94
471,OPMSX,S&P 500 TR USD,81.73,1.11,-2.21,18.52,USD,5,16.6,17.56,1.06,1.84
472,ALDAX,Barclays US Agg Bond TR USD,16.04,0.29,2.11,11.36,USD,5,2.04,3.37,1.6,3.1
473,SMCEX,S&P 500 TR USD,64.81,1.17,-8.29,12.42,USD,5,17.9,14.99,0.87,1.46
474,VEUAX,MSCI ACWI Ex USA NR USD,89.65,1.19,2.72,7.57,USD,5,20.69,9.11,0.52,0.83
475,COTZX,Morningstar Moderate Target Risk,86.38,0.98,1.62,10.78,USD,5,8.88,10.61,1.18,2.16
476,ASBAX,Barclays US Agg Bond TR USD,72.38,0.25,-0.38,2.48,USD,5,0.83,0.7,0.75,1.15
477,BAPCX,Morningstar Moderate Target Risk,97.48,1.01,-0.23,8.78,USD,5,8.66,8.97,1.03,1.74
478,TEMFX,MSCI ACWI Ex USA NR USD,91.63,1.07,0.52,5.86,USD,5,18.28,6.32,0.42,0.64
479,STLDX,Morningstar Moderate Target Risk,98.43,1.23,-1.92,7.31,USD,5,10.44,9.05,0.88,1.44
480,FINEX,MSCI ACWI Ex USA NR USD,89.96,1.03,0.32,5.69,USD,5,17.77,5.91,0.41,0.61
481,FICNX,Barclays Municipal TR USD,97.49,0.95,-0.49,4.5,USD,5,3.63,4.34,1.17,2.02
482,PIGIX,Barclays US Agg Bond TR USD,50.81,1.19,3.11,6.74,USD,5,4.72,8.12,1.67,2.92
483,OIEAX,MSCI ACWI Ex USA NR USD,94.98,1.08,-0.85,4.56,USD,5,18.21,5.01,0.36,0.53
484,OPNCX,Barclays Municipal TR USD,76.86,1.64,-2.16,3.64,USD,5,7.11,6.06,0.85,1.28
485,JPIOX,MSCI ACWI Ex USA NR USD,95.52,1.04,0.54,5.99,USD,5,17.45,6.3,0.43,0.65
486,AAGTX,Morningstar Moderate Target Risk,97.5,1.39,-0.38,8.71,USD,5,11.91,12.21,1.02,1.72
487,RMUNX,Barclays Municipal TR USD,75.63,1.67,-2.38,3.52,USD,5,7.29,5.95,0.82,1.19
488,JPDVX,Morningstar Moderate Target Risk,98.08,1.2,0.22,9.22,USD,5,10.2,11.12,1.08,1.85
489,NLGAX,Morningstar Moderate Target Risk,95.85,0.65,1.88,12.09,USD,5,5.63,7.96,1.38,2.5
490,VITPX,S&P 500 TR USD,98.7,1.03,-0.6,20.20,USD,5,13.58,16.43,1.19,2.06
491,FSEAX,MSCI ACWI Ex USA NR USD,81.0,0.97,2.49,7.98,USD,5,17.72,7.83,0.51,0.75
492,PRCOX,S&P 500 TR USD,99.18,1.03,-0.91,19.84,USD,5,13.22,15.15,1.13,1.94
493,VEIEX,MSCI ACWI Ex USA NR USD,85.45,1.07,-2.06,3.21,USD,5,19.04,3.52,0.27,0.4
494,NMPAX,S&P 500 TR USD,81.44,1.13,-3.76,16.96,USD,5,15.9,17.54,1.1,1.9
495,FAFAX,Morningstar Moderate Target Risk,93.4,0.4,1.07,11.77,USD,5,3.54,4.85,1.34,2.43
496,FBIFX,Morningstar Moderate Target Risk,98.41,1.35,-1.58,7.72,USD,5,11.45,10.46,0.92,1.52
497,MFHQX,Barclays US Agg Bond TR USD,75.04,0.95,1.32,5.46,USD,5,3.08,5.25,1.65,3.14
498,JPDEX,S&P 500 TR USD,94.93,1.1,-1.39,19.46,USD,5,14.31,15.48,1.08,1.85
499,FSICX,Barclays US Agg Bond TR USD,16.16,0.65,3.47,9.45,USD,5,4.55,6.2,1.33,2.22
500,TILCX,S&P 500 TR USD,92.09,0.99,1.38,22.47,USD,5,13.83,15.17,1.09,1.78
501,STLEX,Morningstar Moderate Target Risk,98.08,1.45,-2.84,6.84,USD,5,12.33,9.97,0.83,1.34
502,VWLTX,Barclays Municipal TR USD,98.35,1.11,-0.18,4.88,USD,5,4.26,5.52,1.27,2.15
503,SEEGX,S&P 500 TR USD,71.23,1.1,-4.49,15.98,USD,5,14.61,16.8,1.14,2.06
504,MUTHX,S&P 500 TR USD,89.96,0.88,-0.58,19.89,USD,5,11.52,12.84,1.1,1.83
505,FTRAX,Morningstar Moderate Target Risk,96.75,0.94,-0.66,8.27,USD,5,8.1,7.88,0.97,1.65
506,MDGCX,MSCI ACWI Ex USA NR USD,85.27,0.92,6.25,12.81,USD,5,16.29,11.81,0.76,1.24
507,FVSAX,S&P 500 TR USD,96.76,1.03,-0.49,20.32,USD,5,13.43,14.47,1.07,1.79
508,PSTKX,S&P 500 TR USD,98.67,1.03,1.34,22.47,USD,5,13.93,17.81,1.25,2.18
509,FMTIX,Morningstar Moderate Target Risk,97.41,0.95,-0.44,8.52,USD,5,8.09,8.14,1.0,1.69
510,VTRIX,MSCI ACWI Ex USA NR USD,97.06,1.04,0.13,5.6,USD,5,17.37,5.91,0.41,0.63
511,PAULX,S&P 500 TR USD,96.89,0.94,0.47,21.36,USD,5,13.41,15.12,1.12,1.89
512,FFKFX,Morningstar Moderate Target Risk,97.65,1.47,-2.21,7.33,USD,5,12.54,10.84,0.88,1.42
513,FTOIX,Barclays Municipal TR USD,95.85,1.18,-1.51,3.72,USD,5,4.57,4.46,0.96,1.56
514,BMEAX,S&P 500 TR USD,76.49,1.09,-2.9,17.67,USD,5,16.27,15.27,0.95,1.6
515,PRMSX,MSCI ACWI Ex USA NR USD,83.36,1.05,-1.52,3.7,USD,5,18.83,3.95,0.3,0.44
516,PCRIX,Morningstar Long-Only Commodity TR,87.83,0.99,-0.87,-1.32,USD,5,16.82,-1.23,0.01,0.01
517,PRNYX,Barclays Municipal TR USD,97.58,1.11,-0.53,4.55,USD,5,4.26,5.14,1.18,1.93
518,FLPSX,S&P 500 TR USD,86.12,1.05,-2.14,18.42,USD,5,13.73,16.51,1.18,2.05
519,ONGIX,Morningstar Moderate Target Risk,96.24,1.18,-0.26,8.78,USD,5,10.16,10.44,1.02,1.73
520,OPPEX,Morningstar Moderate Target Risk,86.48,0.5,3.71,16.9,USD,5,4.52,8.49,1.82,3.65
521,INEGX,S&P 500 TR USD,92.61,1.05,-4.52,15.84,USD,5,14.89,11.43,0.8,1.29
522,JTTAX,Morningstar Moderate Target Risk,97.82,1.12,-0.15,8.87,USD,5,9.56,10.02,1.04,1.8
523,FKINX,Morningstar Moderate Target Risk,85.58,0.97,1.67,10.85,USD,5,8.84,10.58,1.18,2.08
524,BAAPX,S&P 500 TR USD,93.41,1.1,-5.26,15.28,USD,5,14.24,12.43,0.89,1.44
525,ATMAX,Barclays US Agg Bond TR USD,1.56,0.11,1.59,18.71,USD,5,2.42,2.08,0.83,1.35
526,FVDFX,S&P 500 TR USD,93.52,1.01,1.08,22.12,USD,5,14.85,16.2,1.09,1.77
527,BAPHX,Morningstar Moderate Target Risk,95.72,1.48,-2.72,6.95,USD,5,12.73,10.34,0.83,1.34
528,VHIAX,S&P 500 TR USD,72.74,1.2,-2.54,18.36,USD,5,16.57,17.98,1.08,1.97
529,FDCAX,S&P 500 TR USD,73.68,0.95,2.81,24.17,USD,5,14.61,18.19,1.22,2.29
530,PRFSX,Barclays Municipal TR USD,77.44,0.36,0.39,6.1,USD,5,1.56,2.29,1.41,2.5
531,OSTAX,Barclays Municipal TR USD,73.14,0.29,-0.43,3.48,USD,5,1.27,1.08,0.79,1.24
532,VTMSX,S&P 500 TR USD,71.78,1.16,-3.95,16.80,USD,5,17.17,18.52,1.08,1.88
533,FISAX,Barclays US Agg Bond TR USD,10.03,0.06,0.68,15.0,USD,5,0.56,1.01,1.68,3.64
534,FSCGX,MSCI ACWI NR USD,79.95,1.19,3.63,12.95,USD,5,19.27,15.44,0.84,1.44
535,SMTAX,Morningstar Moderate Target Risk,97.21,1.58,-1.73,7.77,USD,5,13.49,12.31,0.93,1.53
536,MDFGX,S&P 500 TR USD,73.48,1.13,-4.59,16.01,USD,5,15.5,13.45,0.89,1.47
537,JTARX,Barclays Municipal TR USD,48.9,0.67,-0.82,3.74,USD,5,3.63,2.58,0.7,1.17
538,VTHRX,Morningstar Moderate Target Risk,98.46,1.32,-0.58,8.53,USD,5,11.23,11.34,1.01,1.7
539,VWIGX,MSCI ACWI Ex USA NR USD,96.63,1.07,2.16,7.58,USD,5,17.85,8.18,0.53,0.82
540,MDEGX,MSCI ACWI Ex USA NR USD,88.86,0.78,4.8,12.26,USD,5,13.59,9.65,0.74,1.17
541,RRIAX,S&P 500 TR USD,61.08,1.25,-4.73,16.25,USD,5,21.22,16.17,0.81,1.34
542,FFTWX,Morningstar Moderate Target Risk,98.25,1.23,-1.29,7.87,USD,5,10.44,9.73,0.94,1.55
543,NCMAX,Barclays Municipal TR USD,95.85,0.98,0.04,5.08,USD,5,3.81,5.08,1.3,2.36
544,FMDTX,Barclays Municipal TR USD,94.52,1.2,-1.56,3.68,USD,5,4.66,4.48,0.95,1.45
545,POMIX,S&P 500 TR USD,98.56,1.04,-0.84,19.95,USD,5,13.62,16.11,1.16,2.01
546,FLATX,MSCI ACWI Ex USA NR USD,72.32,1.1,-10.04,-4.33,USD,5,21.2,-4.68,-0.12,-0.17
547,OAEIX,S&P 500 TR USD,88.62,1.08,-1.52,19.22,USD,5,14.59,15.13,1.04,1.73
548,FTCIX,Morningstar Moderate Target Risk,96.81,0.76,-0.24,8.69,USD,5,6.48,6.64,1.02,1.7
549,CGIAX,MSCI ACWI Ex USA NR USD,95.41,0.86,2.5,8.74,USD,5,14.54,7.64,0.57,0.89
550,AMUSX,Barclays US Agg Bond TR USD,89.94,0.98,-0.97,2.99,USD,5,2.9,2.99,1.01,1.81
551,TEMGX,MSCI ACWI Ex USA NR USD,86.6,0.96,3.9,9.72,USD,5,16.97,9.43,0.61,0.92
552,AMVAX,S&P 500 TR USD,76.17,1.08,-3.43,17.06,USD,5,16.11,14.64,0.93,1.5
553,AUSAX,S&P 500 TR USD,64.29,1.2,-7.28,13.62,USD,5,18.8,15.17,0.84,1.44
554,PNYIX,Barclays Municipal TR USD,91.02,0.91,0.15,5.21,USD,5,3.6,4.8,1.3,2.25
555,FSIGX,Barclays US Agg Bond TR USD,96.6,1.02,0.44,4.47,USD,5,2.92,4.63,1.54,2.89
556,AIOAX,Barclays US Agg Bond TR USD,4.12,0.44,6.92,19.97,USD,5,6.16,8.92,1.41,2.56
557,FCPEX,S&P 500 TR USD,74.75,1.25,-5.51,15.67,USD,5,17.97,18.03,1.01,1.76
558,FSTMX,S&P 500 TR USD,98.71,1.04,-0.84,19.94,USD,5,13.53,16.28,1.18,2.05
559,JLCAX,S&P 500 TR USD,93.88,1.11,-1.4,19.47,USD,5,14.45,15.16,1.05,1.82
560,TRRGX,Morningstar Moderate Target Risk,98.75,1.15,-0.42,8.63,USD,5,9.74,9.98,1.02,1.74
561,VEIPX,S&P 500 TR USD,89.15,0.9,0.61,21.47,USD,5,11.39,16.36,1.39,2.47
562,MABAX,S&P 500 TR USD,88.55,1.11,-2.41,18.34,USD,5,14.65,14.34,0.99,1.62
563,VPACX,MSCI ACWI Ex USA NR USD,78.26,0.79,1.55,7.58,USD,5,14.65,6.06,0.47,0.69
564,JPIVX,S&P 500 TR USD,93.46,1.05,0.56,21.54,USD,5,14.13,15.83,1.11,1.86
565,JTIAX,Barclays Municipal TR USD,93.97,0.88,0.49,5.62,USD,5,3.46,5.05,1.42,2.6
566,FMIAX,MSCI ACWI Ex USA NR USD,89.25,0.74,3.16,10.24,USD,5,12.93,7.69,0.63,0.98
567,FFFLX,Morningstar Moderate Target Risk,97.34,1.56,-2.88,6.94,USD,5,13.31,10.87,0.84,1.35
568,VFSNX,MSCI ACWI Ex USA NR USD,94.12,1.05,1.28,6.7,USD,5,17.77,7.11,0.47,0.72
569,SCTEX,Barclays Municipal TR USD,94.4,0.85,-0.64,4.26,USD,5,3.32,3.7,1.09,1.89
570,OARDX,S&P 500 TR USD,94.94,1.04,-4.13,16.23,USD,5,13.08,13.54,1.04,1.73
571,FFFHX,Morningstar Moderate Target Risk,97.5,1.56,-2.88,6.93,USD,5,13.29,10.86,0.84,1.34
572,FDIVX,MSCI ACWI Ex USA NR USD,95.97,0.99,1.75,7.4,USD,5,16.59,7.4,0.51,0.78
573,FURAX,Morningstar Moderate Target Risk,98.2,1.04,-0.05,8.97,USD,5,8.86,9.42,1.05,1.79
574,VTCIX,S&P 500 TR USD,99.08,1.03,-0.5,20.32,USD,5,13.49,16.23,1.18,2.04
575,FASGX,Morningstar Moderate Target Risk,97.73,1.28,-0.74,8.38,USD,5,10.92,10.79,0.99,1.7
576,FCVAX,S&P 500 TR USD,71.3,1.18,-4.22,16.59,USD,5,17.2,17.07,1.0,1.69
577,PAIIX,Barclays US Agg Bond TR USD,67.37,0.92,2.56,6.93,USD,5,3.14,6.41,1.97,3.9
578,FCVSX,Morningstar Moderate Target Risk,81.72,1.31,1.05,9.8,USD,5,12.26,12.95,1.05,1.77
579,FFKHX,Morningstar Moderate Target Risk,97.49,1.56,-2.78,7.01,USD,5,13.3,10.99,0.85,1.36
580,FEMKX,MSCI ACWI Ex USA NR USD,85.6,1.05,-1.39,3.84,USD,5,18.66,4.12,0.31,0.44
581,PAAIX,Morningstar Moderate Target Risk,65.08,0.68,0.61,9.84,USD,5,7.16,6.81,0.95,1.5
582,FTAAX,Morningstar Moderate Target Risk,94.96,0.56,1.45,11.73,USD,5,4.89,6.7,1.34,2.55
583,FFIDX,S&P 500 TR USD,93.84,1.05,-2.46,18.13,USD,5,13.74,14.05,1.02,1.7
584,VWSTX,Barclays Municipal TR USD,64.31,0.1,0.4,9.2,USD,5,0.46,0.97,1.94,3.96
585,OSVAX,S&P 500 TR USD,87.79,1.01,-6.47,13.36,USD,5,15.44,9.55,0.66,1.02
586,COLNX,Barclays Municipal TR USD,96.93,1.2,-0.58,4.54,USD,5,4.62,5.53,1.17,1.89
587,INDZX,S&P 500 TR USD,94.16,0.99,-1.44,19.09,USD,5,13.97,13.54,0.98,1.61
588,LTNYX,Barclays Municipal TR USD,67.21,0.8,-0.61,4.23,USD,5,3.71,3.47,0.92,1.36
589,FLVEX,S&P 500 TR USD,93.44,1.0,1.45,22.57,USD,5,13.19,16.15,1.2,2.02
590,OPGVX,Barclays US Agg Bond TR USD,49.42,0.27,0.95,7.61,USD,5,1.07,2.1,1.88,4.69
591,TREBX,Barclays US Agg Bond TR USD,10.61,0.86,3.98,8.58,USD,5,7.44,7.45,1.0,1.53
592,PEXMX,S&P 500 TR USD,78.42,1.19,-3.66,17.26,USD,5,16.93,18.26,1.08,1.86
593,FRAMX,Morningstar Moderate Target Risk,97.84,0.77,0.48,9.69,USD,5,6.57,7.54,1.13,1.96
594,IEMFX,MSCI ACWI Ex USA NR USD,83.09,1.05,-1.28,3.93,USD,5,18.85,4.19,0.31,0.46
595,BMGAX,S&P 500 TR USD,63.29,1.25,-5.42,15.63,USD,5,17.92,15.26,0.88,1.44
596,FTRNX,S&P 500 TR USD,81.77,1.07,-0.84,19.90,USD,5,14.68,17.41,1.17,2.07
597,VFINX,S&P 500 TR USD,100.0,1.0,-0.15,20.68,USD,5,12.98,15.79,1.19,2.07
598,FTBFX,Barclays US Agg Bond TR USD,81.55,0.89,1.65,5.94,USD,5,2.78,5.37,1.87,3.67
599,FAIGX,Morningstar Moderate Target Risk,95.27,1.0,2.21,11.44,USD,5,8.62,11.48,1.3,2.35
600,PRDSX,S&P 500 TR USD,72.4,1.19,-4.1,16.77,USD,5,17.97,20.76,1.14,2.1
601,FOPAX,MSCI ACWI Ex USA NR USD,91.86,0.91,6.14,12.84,USD,5,15.6,11.77,0.79,1.33
602,FPURX,Morningstar Moderate Target Risk,94.73,1.06,2.29,11.38,USD,5,9.18,12.14,1.29,2.3
603,FTFMX,Barclays Municipal TR USD,97.7,1.01,-0.28,4.76,USD,5,3.88,4.89,1.23,2.03
604,TMMDX,Barclays Municipal TR USD,97.51,0.94,-0.61,4.37,USD,5,3.62,4.2,1.13,1.91
605,FMISX,Barclays Municipal TR USD,95.54,1.27,-1.94,3.45,USD,5,4.92,4.46,0.9,1.39
606,NIEQX,MSCI ACWI Ex USA NR USD,95.5,1.03,-0.99,4.45,USD,5,17.3,4.66,0.34,0.51
607,FRVAX,Barclays Municipal TR USD,94.4,1.12,-1.51,3.64,USD,5,4.36,4.14,0.94,1.48
608,FARFX,Morningstar Moderate Target Risk,98.21,1.15,-0.3,8.74,USD,5,9.78,10.11,1.03,1.74
609,PRSAX,Barclays US Agg Bond TR USD,13.75,0.54,3.5,10.58,USD,5,4.12,5.8,1.37,2.34
610,OMBAX,Barclays US Agg Bond TR USD,76.31,0.51,2.37,8.77,USD,5,1.66,4.56,2.67,6.17
611,FAGOX,S&P 500 TR USD,69.37,1.23,-3.77,17.20,USD,5,16.35,19.14,1.15,2.1
612,VFITX,Barclays US Agg Bond TR USD,87.79,1.33,-1.83,2.6,USD,5,4.0,3.53,0.87,1.42
613,FARWX,Morningstar Moderate Target Risk,98.17,1.12,-0.26,8.76,USD,5,9.54,9.89,1.03,1.74
614,AAFTX,Morningstar Moderate Target Risk,97.59,1.37,-0.29,8.78,USD,5,11.71,12.1,1.03,1.73
615,FACFX,Morningstar Moderate Target Risk,98.5,0.89,-0.37,8.58,USD,5,7.57,7.71,1.01,1.71
616,FPCIX,Barclays US Agg Bond TR USD,78.56,0.9,1.42,5.66,USD,5,2.85,5.14,1.75,3.32
617,FFKVX,Morningstar Moderate Target Risk,97.72,0.74,0.04,9.08,USD,5,6.35,6.83,1.06,1.82
618,TFEQX,MSCI ACWI Ex USA NR USD,95.23,1.01,0.03,5.52,USD,5,17.0,5.65,0.4,0.61
619,VMGRX,S&P 500 TR USD,79.08,1.14,-4.17,16.54,USD,5,15.3,18.02,1.16,2.07
620,FSDPX,MSCI ACWI NR USD,83.42,1.23,0.46,9.94,USD,5,19.62,12.33,0.69,1.12
621,FRMOX,Barclays Municipal TR USD,92.61,1.13,-1.32,3.83,USD,5,4.45,4.41,0.97,1.56
622,FAVAX,S&P 500 TR USD,93.53,1.01,0.53,21.48,USD,5,14.84,15.66,1.05,1.71
623,VINEX,MSCI ACWI Ex USA NR USD,93.43,1.0,2.72,8.37,USD,5,16.96,8.43,0.56,0.86
624,FJPNX,MSCI ACWI Ex USA NR USD,44.05,0.6,1.68,7.89,USD,5,14.92,4.83,0.39,0.57
625,FFTFX,Barclays Municipal TR USD,61.97,0.26,0.61,7.34,USD,5,1.27,2.02,1.52,3.23
626,FARVX,Morningstar Moderate Target Risk,98.17,1.08,-0.2,8.82,USD,5,9.2,9.61,1.04,1.75
627,NVABX,Barclays Municipal TR USD,93.86,0.85,-0.69,4.2,USD,5,3.32,3.65,1.07,1.86
628,FFKAX,Morningstar Moderate Target Risk,93.24,0.41,1.32,12.36,USD,5,3.59,5.15,1.4,2.57
629,FPIFX,Morningstar Moderate Target Risk,98.71,0.96,-0.5,8.48,USD,5,8.18,8.24,1.0,1.71
630,STLAX,Morningstar Moderate Target Risk,94.16,0.64,0.81,10.34,USD,5,5.61,6.75,1.18,2.11
631,CMTFX,MSCI ACWI NR USD,74.04,1.05,7.6,17.7,USD,5,17.74,18.68,1.06,1.81
632,FTAEX,MSCI ACWI Ex USA NR USD,96.57,0.99,0.79,6.38,USD,5,16.48,6.37,0.45,0.68
633,PRMDX,Barclays Municipal TR USD,46.25,0.13,0.15,6.16,USD,5,0.75,0.9,1.1,1.61
634,TRRCX,Morningstar Moderate Target Risk,97.56,1.49,-1.13,8.16,USD,5,12.75,12.25,0.97,1.62
635,PUBAX,Barclays US Agg Bond TR USD,31.37,0.44,0.94,6.14,USD,5,2.23,2.79,1.21,2.1
636,FDAFX,Morningstar Moderate Target Risk,98.06,1.07,-0.97,8.04,USD,5,9.11,8.67,0.95,1.59
637,FOCPX,S&P 500 TR USD,57.19,1.22,-1.81,18.92,USD,5,17.81,19.77,1.1,1.99
638,PFCIX,Morningstar Moderate Target Risk,82.29,0.96,3.02,12.39,USD,5,8.96,12.02,1.31,2.39
639,BMCAX,S&P 500 TR USD,81.65,0.95,-7.59,11.57,USD,5,15.63,10.51,0.71,1.12
640,FLCIX,S&P 500 TR USD,90.4,1.14,-6.05,14.68,USD,5,14.46,12.74,0.9,1.48
641,FIARX,Morningstar Moderate Target Risk,98.22,0.98,0.17,9.22,USD,5,8.34,9.11,1.08,1.84
642,AMECX,Morningstar Moderate Target Risk,92.23,0.97,2.7,12.04,USD,5,8.54,11.77,1.34,2.46
643,FTCOX,S&P 500 TR USD,90.34,1.04,-3.78,16.58,USD,5,13.78,13.01,0.95,1.6
644,PSLDX,Morningstar Moderate Target Risk,72.03,1.3,11.68,19.34,USD,5,12.9,25.15,1.81,3.88
645,JSOAX,Barclays US Agg Bond TR USD,1.7,-0.12,3.68,-25.58,USD,5,2.7,3.27,1.18,1.99
646,JMIEX,MSCI ACWI Ex USA NR USD,80.78,1.01,-0.94,4.25,USD,5,18.48,4.37,0.32,0.48
647,MANLX,Barclays Municipal TR USD,94.06,1.16,0.35,5.37,USD,5,4.53,6.3,1.36,2.34
648,BEGRX,S&P 500 TR USD,84.41,0.87,0.11,20.76,USD,5,11.76,13.1,1.1,1.83
649,FRHIX,Barclays Municipal TR USD,92.88,1.37,-0.52,4.65,USD,5,5.38,6.44,1.17,1.85
650,AFTEX,Barclays Municipal TR USD,98.11,1.04,0.13,5.18,USD,5,3.99,5.49,1.34,2.28
651,FAVFX,S&P 500 TR USD,85.88,1.1,-0.57,20.30,USD,5,16.27,16.83,1.04,1.69
652,FKDNX,S&P 500 TR USD,61.94,1.16,-3.79,16.81,USD,5,15.8,16.27,1.03,1.74
653,FKUTX,MSCI ACWI NR USD,22.66,0.36,10.4,40.36,USD,5,10.97,14.58,1.3,2.18
654,FVLAX,S&P 500 TR USD,90.2,1.12,-2.81,17.95,USD,5,15.27,11.86,0.81,1.25
655,WFSPX,S&P 500 TR USD,100.0,1.0,-0.14,20.70,USD,5,12.98,15.82,1.2,2.08
656,MQIFX,MSCI ACWI Ex USA NR USD,81.62,0.55,6.77,19.08,USD,5,9.97,10.54,1.05,1.68
657,TRRDX,Morningstar Moderate Target Risk,97.13,1.59,-1.3,8.08,USD,5,13.61,12.91,0.96,1.6
658,PRNEX,MSCI ACWI NR USD,64.88,1.17,-13.17,2.13,USD,5,20.46,3.54,0.27,0.38
659,FNJHX,Barclays Municipal TR USD,97.06,1.01,-0.48,4.55,USD,5,3.88,4.67,1.18,2.05
660,FNORX,MSCI ACWI Ex USA NR USD,89.29,1.25,5.55,9.86,USD,5,21.74,12.42,0.64,1.04
661,FCAMX,Barclays Municipal TR USD,92.07,1.4,1.2,5.97,USD,5,5.53,8.43,1.48,2.47
662,PRITX,MSCI ACWI Ex USA NR USD,95.94,1.01,1.75,7.34,USD,5,16.91,7.48,0.51,0.8
663,RDLAX,S&P 500 TR USD,92.0,1.08,-1.17,19.64,USD,5,14.18,16.76,1.16,2.04
664,TRPBX,Morningstar Moderate Target Risk,98.1,1.2,-0.04,8.98,USD,5,10.23,10.86,1.06,1.8
665,FSRFX,MSCI ACWI NR USD,56.96,0.92,15.08,28.25,USD,5,17.69,26.04,1.4,2.88
666,FKTWX,Morningstar Moderate Target Risk,98.29,1.23,-1.19,7.95,USD,5,10.45,9.84,0.95,1.56
667,FGRIX,S&P 500 TR USD,95.86,1.0,0.74,21.73,USD,5,13.58,16.18,1.17,1.96
668,OTABX,Barclays US Agg Bond TR USD,69.99,0.33,-0.75,1.7,USD,5,1.11,0.64,0.51,0.76
669,JUSSX,S&P 500 TR USD,76.72,1.34,-5.7,15.94,USD,5,18.85,18.9,1.01,1.71
670,BACPX,Morningstar Moderate Target Risk,96.58,0.73,1.96,11.89,USD,5,6.3,8.79,1.36,2.5
671,VSIEX,MSCI ACWI Ex USA NR USD,96.1,1.02,-0.03,5.46,USD,5,17.02,5.62,0.4,0.61
672,FRCOX,Barclays Municipal TR USD,94.28,1.24,-1.26,3.98,USD,5,4.83,5.0,1.02,1.6
673,FDMAX,MSCI ACWI NR USD,70.09,1.2,-0.18,9.09,USD,5,20.75,10.94,0.6,0.95
674,TRRJX,Morningstar Moderate Target Risk,97.18,1.56,-1.32,8.05,USD,5,13.39,12.67,0.96,1.6
675,FISEX,S&P 500 TR USD,93.62,0.92,-1.58,18.71,USD,5,12.32,13.83,1.11,1.91
676,FMILX,S&P 500 TR USD,84.8,1.04,-1.59,19.01,USD,5,13.88,16.89,1.19,2.1
677,JMUEX,S&P 500 TR USD,96.12,1.09,-0.99,19.88,USD,5,14.03,15.75,1.11,1.94
678,FOHIX,S&P 500 TR USD,97.17,0.97,-0.02,20.79,USD,5,12.64,14.82,1.16,1.97
679,OPOCX,S&P 500 TR USD,49.35,1.12,-4.72,15.48,USD,5,17.57,18.27,1.04,1.79
680,PNIGX,Barclays US Agg Bond TR USD,87.36,0.96,-0.55,3.42,USD,5,2.88,3.35,1.13,1.95
681,TCWAX,MSCI ACWI Ex USA NR USD,69.38,0.86,-0.81,4.22,USD,5,16.92,3.7,0.3,0.42
682,BREAX,MSCI ACWI Ex USA NR USD,94.42,1.01,-0.54,4.9,USD,5,17.03,5.01,0.37,0.54
683,WOBDX,Barclays US Agg Bond TR USD,96.58,0.85,0.82,5.01,USD,5,2.45,4.35,1.72,3.35
684,MBLOX,Morningstar Moderate Target Risk,94.74,1.07,-3.61,5.39,USD,5,9.28,5.85,0.65,1.0
685,HLOMX,Barclays Municipal TR USD,93.02,0.76,-0.35,4.56,USD,5,2.99,3.55,1.16,2.07
686,FDLSX,MSCI ACWI NR USD,61.33,0.89,10.74,23.13,USD,5,16.48,20.62,1.22,2.18
687,VOHIX,Barclays Municipal TR USD,97.43,1.13,-0.52,4.57,USD,5,4.32,5.22,1.18,2.0
688,PDMIX,Barclays US Agg Bond TR USD,79.7,0.85,0.76,4.93,USD,5,2.69,4.27,1.54,2.93
689,FMCBX,S&P 500 TR USD,80.76,1.05,-3.38,17.03,USD,5,15.13,14.57,0.97,1.64
690,FAHDX,Barclays US Agg Bond TR USD,0.36,-0.18,11.34,-59.6,USD,5,8.44,10.85,1.26,2.14
691,FSHOX,MSCI ACWI NR USD,60.91,1.04,9.46,19.47,USD,5,19.45,20.42,1.06,1.79
692,FMAGX,S&P 500 TR USD,90.86,1.1,-0.93,19.94,USD,5,15.27,13.59,0.91,1.45
693,VINIX,S&P 500 TR USD,100.0,1.0,-0.03,20.83,USD,5,12.98,15.93,1.2,2.09
694,RPIGX,MSCI ACWI Ex USA NR USD,90.57,0.97,5.43,11.5,USD,5,16.72,11.23,0.72,1.18
695,JEEAX,MSCI ACWI Ex USA NR USD,84.62,1.12,-1.59,3.63,USD,5,19.91,4.13,0.3,0.44
696,FELAX,MSCI ACWI NR USD,59.58,1.15,6.37,15.22,USD,5,21.72,17.64,0.86,1.47
