,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio
467,VSSCX,S&P 500 TR USD,76.16,1.32,-4.94,16.52,USD,15,19.42,8.24,0.41,0.59
468,CLMPX,Barclays Municipal TR USD,95.9,1.38,-1.01,2.7,USD,15,6.21,5.7,0.61,0.92
469,FSNGX,MSCI ACWI NR USD,42.1,1.02,6.82,7.01,USD,15,25.81,9.1,0.4,0.58
470,WFBIX,Barclays US Agg Bond TR USD,98.8,1.02,-0.13,3.56,USD,15,3.6,5.6,0.99,1.67
471,FSRBX,MSCI ACWI NR USD,38.82,0.8,1.13,1.9,USD,15,21.02,3.48,0.18,0.24
472,VPMCX,S&P 500 TR USD,83.87,0.94,3.93,25.73,USD,15,17.16,8.0,0.42,0.61
473,CAIBX,Morningstar Moderate Target Risk,78.22,0.94,2.04,6.51,USD,15,10.16,8.12,0.63,0.91
474,VFIIX,Barclays US Agg Bond TR USD,81.74,0.76,0.7,4.64,USD,15,2.97,5.51,1.17,2.03
475,FASIX,Morningstar Moderate Target Risk,85.69,0.48,0.84,6.3,USD,15,4.91,5.01,0.62,0.91
476,NSCMX,Barclays Municipal TR USD,94.65,0.83,-0.45,2.94,USD,15,3.73,4.41,0.65,1.0
477,PRWCX,Morningstar Moderate Target Risk,78.74,1.02,4.03,8.4,USD,15,10.98,10.58,0.8,1.18
478,AGTHX,S&P 500 TR USD,84.23,1.02,-0.44,20.28,USD,15,16.7,6.83,0.36,0.52
479,PRTAX,Barclays Municipal TR USD,96.51,1.06,-0.27,3.22,USD,15,4.72,5.38,0.72,1.09
480,FSDAX,MSCI ACWI NR USD,62.59,0.87,8.54,11.93,USD,15,18.06,12.34,0.63,0.93
481,BFMSX,Barclays US Agg Bond TR USD,14.89,0.27,0.76,6.46,USD,15,2.49,3.73,0.7,0.97
482,MDSWX,S&P 500 TR USD,75.16,1.52,-13.02,10.89,USD,15,24.97,6.83,0.31,0.47
483,UMMGX,Barclays US Agg Bond TR USD,93.24,1.03,-0.27,3.41,USD,15,3.72,5.48,0.93,1.48
484,FDFAX,MSCI ACWI NR USD,44.8,0.51,7.31,16.87,USD,15,12.62,10.64,0.71,1.06
485,JPICX,Barclays Municipal TR USD,94.53,0.91,-0.52,2.89,USD,15,4.1,4.6,0.64,0.99
486,FRNRX,MSCI ACWI NR USD,54.06,1.15,5.36,5.27,USD,15,25.65,8.01,0.36,0.52
487,CWBFX,Barclays US Agg Bond TR USD,42.99,1.28,-0.68,3.02,USD,15,6.8,5.84,0.58,0.93
488,FGEAX,MSCI ACWI Ex USA NR USD,88.97,0.93,-0.16,1.95,USD,15,17.87,3.79,0.19,0.26
489,MADCX,MSCI ACWI Ex USA NR USD,84.02,1.21,4.15,5.05,USD,15,23.95,8.1,0.36,0.54
490,NJTFX,Barclays Municipal TR USD,96.61,1.0,-0.27,3.21,USD,15,4.44,5.16,0.71,1.08
491,FASMX,Morningstar Moderate Target Risk,92.44,0.99,-1.28,2.94,USD,15,9.75,4.88,0.34,0.48
492,FAERX,MSCI ACWI Ex USA NR USD,94.33,1.01,-1.44,0.61,USD,15,18.88,2.59,0.13,0.18
493,VBINX,Morningstar Moderate Target Risk,95.03,0.98,-0.44,3.84,USD,15,9.44,5.71,0.43,0.6
494,FTAZX,Barclays Municipal TR USD,94.54,1.09,-0.71,2.8,USD,15,4.91,5.03,0.62,0.91
495,FGMNX,Barclays US Agg Bond TR USD,78.26,0.69,0.89,5.04,USD,15,2.72,5.44,1.24,2.33
496,PTSHX,Barclays US Agg Bond TR USD,4.61,0.09,0.87,13.55,USD,15,1.5,3.18,0.82,1.3
497,TEDMX,MSCI ACWI Ex USA NR USD,84.69,1.13,2.69,4.09,USD,15,22.29,6.61,0.31,0.45
498,QIVAX,MSCI ACWI Ex USA NR USD,85.66,0.92,-0.3,1.73,USD,15,18.03,3.56,0.18,0.25
499,FRTIX,Barclays Municipal TR USD,95.3,1.05,-0.54,2.95,USD,15,4.74,5.08,0.66,0.96
500,UMBIX,S&P 500 TR USD,86.59,1.07,-2.37,18.24,USD,15,19.97,7.98,0.39,0.55
501,FGTIX,Morningstar Moderate Target Risk,78.3,1.37,-1.58,2.77,USD,15,14.66,5.76,0.32,0.47
502,MDISX,MSCI ACWI Ex USA NR USD,77.49,0.52,6.01,15.14,USD,15,10.6,9.76,0.75,1.11
503,IMNTX,Barclays Municipal TR USD,95.93,1.03,-0.58,2.9,USD,15,4.61,4.97,0.64,0.96
504,FAFDX,MSCI ACWI NR USD,64.14,1.01,-0.32,0.86,USD,15,20.7,2.83,0.14,0.21
505,VSEQX,S&P 500 TR USD,86.54,1.18,-0.95,20.04,USD,15,17.85,9.8,0.51,0.73
506,OUSGX,Barclays US Agg Bond TR USD,67.9,0.89,-0.4,3.2,USD,15,3.78,4.82,0.75,1.2
507,HLTAX,Barclays Municipal TR USD,94.06,0.79,-0.36,3.03,USD,15,3.56,4.36,0.66,1.01
508,NMDMX,Barclays Municipal TR USD,93.61,0.81,-0.99,2.23,USD,15,3.67,3.78,0.49,0.75
509,FSMEX,MSCI ACWI NR USD,41.12,0.56,10.44,21.72,USD,15,14.22,14.02,0.86,1.31
510,MAIIX,MSCI ACWI Ex USA NR USD,96.95,0.98,-1.31,0.8,USD,15,17.89,2.75,0.13,0.18
511,OPGIX,MSCI ACWI Ex USA NR USD,66.95,1.06,4.11,5.33,USD,15,23.43,7.62,0.35,0.53
512,FDEGX,S&P 500 TR USD,80.57,1.13,-3.41,17.31,USD,15,26.24,-1.59,-0.0,-0.0
513,ORNAX,Barclays Municipal TR USD,38.42,1.72,-2.89,1.39,USD,15,12.19,4.35,0.25,0.34
514,FGRTX,S&P 500 TR USD,95.54,1.04,0.32,21.26,USD,15,14.72,5.14,0.28,0.4
515,BHYAX,Barclays US Agg Bond TR USD,2.46,0.42,4.34,13.59,USD,15,9.21,7.63,0.63,0.88
516,OHYAX,Barclays US Agg Bond TR USD,2.28,0.36,4.03,14.57,USD,15,8.18,7.16,0.64,0.92
517,FSVLX,MSCI ACWI NR USD,36.36,0.73,-1.26,-1.25,USD,15,19.75,1.06,0.06,0.07
518,MASKX,S&P 500 TR USD,70.95,1.24,-6.35,14.78,USD,15,20.6,7.65,0.37,0.54
519,PTSAX,Barclays US Agg Bond TR USD,70.85,0.99,0.91,4.63,USD,15,4.1,6.57,1.09,1.86
520,VSITX,Barclays Municipal TR USD,92.43,0.79,-0.42,2.94,USD,15,3.6,4.29,0.64,0.99
521,FEQTX,S&P 500 TR USD,91.2,0.9,0.49,21.32,USD,15,16.05,5.13,0.27,0.38
522,FEXPX,S&P 500 TR USD,95.88,0.98,-2.67,17.60,USD,15,16.81,7.15,0.38,0.55
523,VGRIX,S&P 500 TR USD,95.52,1.03,0.92,21.96,USD,15,15.09,5.14,0.28,0.38
524,ACINX,MSCI ACWI Ex USA NR USD,87.06,1.02,3.24,5.27,USD,15,19.66,7.32,0.36,0.51
525,FKBAX,Barclays US Agg Bond TR USD,67.32,0.95,0.34,4.04,USD,15,4.03,5.82,0.93,1.47
526,FIVFX,MSCI ACWI Ex USA NR USD,90.28,1.14,-0.14,1.64,USD,15,21.67,3.83,0.19,0.27
527,OIGAX,MSCI ACWI Ex USA NR USD,81.14,1.05,1.66,3.35,USD,15,21.17,5.5,0.27,0.39
528,MDRFX,S&P 500 TR USD,81.51,1.16,-6.34,14.48,USD,15,18.11,9.69,0.5,0.72
529,OGIAX,Morningstar Moderate Target Risk,97.05,0.86,-0.3,4.0,USD,15,8.22,5.4,0.44,0.63
530,UMLGX,S&P 500 TR USD,62.29,1.41,-6.85,15.01,USD,15,21.72,2.32,0.13,0.17
531,WOOPX,S&P 500 TR USD,88.74,1.12,0.04,21.01,USD,15,17.5,9.21,0.48,0.69
532,TRVLX,S&P 500 TR USD,93.02,1.05,1.15,22.22,USD,15,16.9,8.37,0.45,0.64
533,FKLAX,Barclays Municipal TR USD,93.23,1.07,-0.66,2.83,USD,15,4.85,5.0,0.62,0.9
534,ANCFX,S&P 500 TR USD,93.6,0.99,-1.28,19.29,USD,15,15.4,7.25,0.41,0.58
535,FXNCX,Barclays Municipal TR USD,92.84,1.06,-0.71,2.78,USD,15,4.83,4.91,0.61,0.88
536,VWNDX,S&P 500 TR USD,91.39,1.1,-0.29,20.63,USD,15,17.01,7.37,0.39,0.57
537,VNYTX,Barclays Municipal TR USD,97.51,1.12,-0.53,2.99,USD,15,4.98,5.31,0.67,1.0
538,PRFHX,Barclays Municipal TR USD,60.7,1.07,-0.1,3.32,USD,15,5.99,5.51,0.6,0.84
539,OMEAX,S&P 500 TR USD,82.78,1.15,-3.85,16.94,USD,15,18.09,9.49,0.49,0.71
540,OSMAX,MSCI ACWI Ex USA NR USD,75.78,1.23,6.1,6.4,USD,15,25.45,9.82,0.42,0.61
541,VMNIX,Barclays US Agg Bond TR USD,0.47,0.17,0.91,6.86,USD,15,8.8,3.15,0.18,0.26
542,AIVSX,S&P 500 TR USD,95.63,0.92,1.39,22.52,USD,15,13.39,6.49,0.39,0.56
543,NEWFX,MSCI ACWI Ex USA NR USD,88.71,0.95,4.21,6.77,USD,15,18.17,8.37,0.43,0.6
544,FBMPX,MSCI ACWI NR USD,73.1,1.09,4.28,5.45,USD,15,20.87,7.91,0.38,0.57
545,MAEFX,MSCI ACWI Ex USA NR USD,87.82,1.04,1.28,3.17,USD,15,19.99,5.25,0.26,0.37
546,FKGRX,S&P 500 TR USD,89.32,0.93,-0.01,20.70,USD,15,15.52,6.36,0.35,0.5
547,OPCAX,Barclays Municipal TR USD,54.65,1.74,-2.66,1.69,USD,15,10.37,4.9,0.33,0.45
548,PFORX,Barclays US Agg Bond TR USD,39.7,0.64,2.44,7.61,USD,15,3.5,6.87,1.33,2.5
549,MAPYX,Barclays Municipal TR USD,92.23,1.14,-0.53,2.99,USD,15,5.22,5.39,0.66,0.98
550,TFSIX,MSCI ACWI NR USD,55.69,0.63,4.26,8.84,USD,15,13.95,7.56,0.46,0.66
551,OPIGX,Barclays US Agg Bond TR USD,15.7,0.9,-2.26,0.75,USD,15,7.94,2.64,0.13,0.14
552,FSCSX,MSCI ACWI NR USD,55.04,1.27,6.25,5.39,USD,15,28.11,8.81,0.37,0.57
553,PRSVX,S&P 500 TR USD,70.54,1.1,-6.53,13.85,USD,15,16.74,12.06,0.65,0.98
554,CBALX,Morningstar Moderate Target Risk,92.29,1.03,-0.4,3.87,USD,15,10.12,5.95,0.43,0.62
555,ANEFX,S&P 500 TR USD,77.7,1.07,0.73,21.64,USD,15,18.64,5.34,0.27,0.38
556,SETMX,Barclays Municipal TR USD,95.75,0.94,-0.59,2.83,USD,15,4.19,4.62,0.63,0.95
557,VMCIX,S&P 500 TR USD,87.89,1.09,-1.47,19.30,USD,15,17.71,10.17,0.53,0.77
558,FDSVX,S&P 500 TR USD,67.61,1.02,-0.6,19.96,USD,15,17.34,6.03,0.31,0.45
559,FGRAX,S&P 500 TR USD,72.53,1.18,-5.61,15.24,USD,15,26.3,4.36,0.22,0.32
560,PRCIX,Barclays US Agg Bond TR USD,89.55,0.96,0.18,3.88,USD,15,3.55,5.71,1.03,1.66
561,FRALX,Barclays Municipal TR USD,93.07,0.99,-0.5,2.96,USD,15,4.51,4.91,0.65,0.95
562,VWESX,Barclays US Agg Bond TR USD,79.37,2.37,-2.46,2.52,USD,15,9.29,7.95,0.66,1.06
563,FALHX,S&P 500 TR USD,92.51,1.1,-0.41,20.51,USD,15,17.79,3.36,0.16,0.23
564,NMGIX,S&P 500 TR USD,72.58,1.05,-3.21,17.13,USD,15,17.24,4.31,0.22,0.31
565,TPINX,Barclays US Agg Bond TR USD,13.94,0.85,4.09,8.5,USD,15,7.9,9.17,0.9,1.56
566,FSHCX,MSCI ACWI NR USD,24.29,0.57,12.07,22.77,USD,15,19.08,15.0,0.73,1.09
567,FFFCX,Morningstar Moderate Target Risk,94.34,0.93,-1.2,2.97,USD,15,9.02,4.72,0.34,0.48
568,COLTX,Barclays Municipal TR USD,95.89,1.25,-0.92,2.7,USD,15,5.61,5.35,0.61,0.89
569,VGSIX,MSCI ACWI NR USD,38.83,0.85,9.77,12.52,USD,15,22.35,12.59,0.56,0.8
570,FSUTX,MSCI ACWI NR USD,48.33,0.69,1.23,3.19,USD,15,16.3,4.17,0.21,0.28
571,JNUSX,MSCI ACWI Ex USA NR USD,95.23,1.02,-0.46,1.61,USD,15,18.88,3.61,0.18,0.25
572,FSINX,Barclays US Agg Bond TR USD,27.56,0.89,1.32,5.11,USD,15,5.86,6.51,0.77,1.15
573,FWWFX,MSCI ACWI Ex USA NR USD,90.19,0.87,2.32,5.05,USD,15,16.6,6.37,0.34,0.48
574,FSLBX,MSCI ACWI NR USD,78.44,1.27,4.5,4.83,USD,15,23.62,8.12,0.37,0.54
575,FSPHX,MSCI ACWI NR USD,43.92,0.58,7.4,15.09,USD,15,14.31,10.71,0.65,0.98
576,VCVSX,Morningstar Moderate Target Risk,71.37,1.14,0.68,4.68,USD,15,12.85,7.32,0.46,0.66
577,UMESX,MSCI ACWI NR USD,50.24,1.01,6.76,7.6,USD,15,23.51,9.66,0.43,0.64
578,PRINX,Barclays Municipal TR USD,93.51,1.06,0.02,3.5,USD,15,4.81,5.69,0.76,1.18
579,FKTFX,Barclays Municipal TR USD,89.31,1.16,-0.42,3.1,USD,15,5.37,5.54,0.67,1.02
580,NINDX,S&P 500 TR USD,100.0,1.0,-0.19,20.64,USD,15,15.32,4.46,0.23,0.32
581,FDGRX,S&P 500 TR USD,72.55,1.22,-2.71,18.24,USD,15,22.25,6.37,0.3,0.44
582,PRXCX,Barclays Municipal TR USD,95.52,1.09,-0.39,3.11,USD,15,4.88,5.35,0.69,1.05
583,VMLTX,Barclays Municipal TR USD,76.72,0.38,-0.01,3.48,USD,15,1.89,3.29,0.68,1.1
584,MDXBX,Barclays Municipal TR USD,94.79,1.0,-0.26,3.22,USD,15,4.51,5.2,0.71,1.08
585,IMRFX,Morningstar Moderate Target Risk,95.0,1.18,-2.77,1.76,USD,15,11.47,4.04,0.23,0.32
586,PRGFX,S&P 500 TR USD,72.96,1.08,-0.56,20.17,USD,15,16.87,6.49,0.34,0.49
587,FPRTX,Barclays Municipal TR USD,69.36,1.24,-2.31,1.49,USD,15,6.59,3.82,0.31,0.44
588,SRBFX,Barclays US Agg Bond TR USD,61.77,0.89,0.58,4.34,USD,15,3.95,5.85,0.96,1.53
589,INEAX,Barclays US Agg Bond TR USD,1.96,0.36,3.37,12.25,USD,15,8.99,6.42,0.52,0.75
590,NSEPX,S&P 500 TR USD,94.96,0.95,0.4,21.27,USD,15,15.06,3.73,0.19,0.26
591,HLEIX,S&P 500 TR USD,100.0,1.0,-0.26,20.56,USD,15,15.31,4.42,0.23,0.32
592,SLVAX,S&P 500 TR USD,83.52,1.18,-2.54,18.39,USD,15,18.59,7.24,0.36,0.53
593,FTHRX,Barclays US Agg Bond TR USD,69.52,0.83,0.13,3.84,USD,15,3.45,5.14,0.9,1.44
594,SMDMX,Barclays Municipal TR USD,97.59,0.95,-0.45,3.01,USD,15,4.22,4.82,0.67,1.0
595,FSPCX,MSCI ACWI NR USD,50.87,0.84,5.09,7.5,USD,15,19.23,8.23,0.41,0.61
596,NLGIX,S&P 500 TR USD,92.5,1.02,-4.73,15.43,USD,15,16.32,6.08,0.32,0.46
597,FFFAX,Morningstar Moderate Target Risk,87.09,0.42,0.34,5.37,USD,15,4.22,4.21,0.53,0.78
598,PRSCX,MSCI ACWI NR USD,63.91,1.44,-2.23,-1.39,USD,15,29.59,-0.04,0.08,0.12
599,FCNTX,S&P 500 TR USD,83.49,1.0,-1.23,19.31,USD,15,13.62,7.56,0.46,0.66
600,VSCOX,S&P 500 TR USD,55.95,1.23,-7.1,13.82,USD,15,21.7,6.55,0.31,0.46
601,FRPAX,Barclays Municipal TR USD,93.93,1.05,-0.57,2.92,USD,15,4.77,5.04,0.64,0.93
602,INUTX,S&P 500 TR USD,88.58,0.86,-0.42,20.05,USD,15,14.22,5.48,0.31,0.44
603,VFICX,Barclays US Agg Bond TR USD,77.77,1.26,-0.27,3.44,USD,15,4.98,6.31,0.86,1.3
604,ACRNX,S&P 500 TR USD,72.68,1.15,-7.39,13.29,USD,15,17.85,10.42,0.54,0.8
605,FCTFX,Barclays Municipal TR USD,96.68,1.08,-0.3,3.2,USD,15,4.8,5.41,0.71,1.09
606,PRSMX,Barclays Municipal TR USD,96.29,0.82,-0.0,3.5,USD,15,3.63,4.82,0.77,1.22
607,IGLGX,MSCI ACWI Ex USA NR USD,89.8,0.92,-1.63,0.34,USD,15,17.59,2.29,0.11,0.14
608,VWEHX,Barclays US Agg Bond TR USD,8.04,0.68,2.06,6.38,USD,15,8.27,6.29,0.54,0.76
609,VBISX,Barclays US Agg Bond TR USD,80.94,0.53,0.16,3.99,USD,15,2.11,4.07,1.01,1.82
610,INTAX,Barclays Municipal TR USD,96.11,1.16,-0.85,2.72,USD,15,5.2,5.13,0.61,0.89
611,FTGAX,Barclays Municipal TR USD,95.34,1.09,-0.64,2.87,USD,15,4.88,5.09,0.64,0.92
612,MBCMX,Barclays Municipal TR USD,90.87,1.21,-1.02,2.59,USD,15,5.56,5.1,0.57,0.86
613,TRREX,MSCI ACWI NR USD,40.11,0.88,10.26,12.68,USD,15,22.88,13.15,0.58,0.84
