,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio
0,FRIFX,MSCI ACWI NR USD,32.4,0.28,7.74,43.38,USD,3,5.25,12.39,2.25,4.31
1,VTWNX,Morningstar Moderate Target Risk,98.55,1.0,1.1,11.98,USD,3,6.41,12.01,1.8,3.29
2,JNBAX,Morningstar Moderate Target Risk,86.54,0.92,0.93,11.82,USD,3,6.3,10.92,1.67,3.0
3,FIOFX,Morningstar Moderate Target Risk,97.12,1.29,-0.77,10.17,USD,3,8.35,13.18,1.52,2.6
4,PTTRX,Barclays US Agg Bond TR USD,83.35,1.24,1.28,4.00,USD,3,3.68,5.03,1.34,2.18
5,TAEMX,MSCI ACWI Ex USA NR USD,79.8,0.91,-7.68,0.90,USD,3,13.02,0.88,0.13,0.18
6,VGPMX,MSCI ACWI NR USD,29.24,1.31,-43.33,-18.80,USD,3,25.4,-24.48,-0.97,-1.14
7,PRGTX,MSCI ACWI NR USD,56.49,1.05,10.49,26.14,USD,3,14.7,27.52,1.74,3.39
8,FOSFX,MSCI ACWI Ex USA NR USD,90.8,0.95,4.53,15.09,USD,3,12.76,14.42,1.12,1.88
9,OARAX,Morningstar Moderate Target Risk,33.27,0.36,1.9,15.94,USD,3,3.98,5.79,1.42,2.57
10,VMRGX,S&P 500 TR USD,83.25,1.12,-3.23,17.46,USD,3,11.07,19.56,1.67,3.26
11,FSTFX,Barclays Municipal TR USD,86.77,0.32,0.28,5.60,USD,3,1.32,1.87,1.36,2.39
12,OIBAX,Barclays US Agg Bond TR USD,36.07,1.21,-0.79,2.19,USD,3,5.46,2.71,0.51,0.7
13,PDVAX,Barclays US Agg Bond TR USD,58.16,1.41,2.14,4.50,USD,3,5.02,6.41,1.25,1.93
14,VIVAX,S&P 500 TR USD,92.85,0.96,0.66,21.58,USD,3,9.02,20.8,2.15,4.1
15,VSMGX,Morningstar Moderate Target Risk,98.52,0.95,1.2,12.14,USD,3,6.1,11.58,1.82,3.36
16,FSRAX,Morningstar Moderate Target Risk,51.68,0.56,-3.07,4.86,USD,3,5.01,2.81,0.56,0.83
17,PSILX,MSCI ACWI Ex USA NR USD,96.59,0.94,1.76,11.91,USD,3,12.25,11.28,0.93,1.5
18,PRTIX,Barclays US Agg Bond TR USD,88.53,1.22,-2.21,1.08,USD,3,3.52,1.38,0.39,0.59
19,FDGFX,S&P 500 TR USD,91.5,1.13,-2.59,18.24,USD,3,10.66,20.63,1.82,3.33
20,ABALX,Morningstar Moderate Target Risk,89.57,0.99,4.06,15.33,USD,3,6.68,15.24,2.16,4.06
21,PRDMX,S&P 500 TR USD,76.94,1.14,-3.57,17.16,USD,3,11.77,19.65,1.59,3.13
22,EQPIX,S&P 500 TR USD,90.7,0.9,0.01,20.70,USD,3,8.55,18.7,2.05,3.75
23,PRFDX,S&P 500 TR USD,93.59,0.94,-1.0,19.50,USD,3,8.75,18.32,1.97,3.53
24,CCMAX,S&P 500 TR USD,72.11,1.0,-0.83,19.71,USD,3,10.69,19.84,1.75,3.62
25,FNCMX,S&P 500 TR USD,80.89,1.14,-0.21,20.71,USD,3,11.45,23.65,1.92,3.98
26,FISCX,Morningstar Moderate Target Risk,78.05,1.11,2.1,12.85,USD,3,8.01,14.31,1.71,3.43
27,MAIOX,MSCI ACWI Ex USA NR USD,79.54,0.93,0.56,10.34,USD,3,13.34,9.69,0.76,1.13
28,PRWBX,Barclays US Agg Bond TR USD,47.63,0.21,0.79,6.71,USD,3,0.84,1.49,1.7,3.3
29,BACHX,MSCI ACWI Ex USA NR USD,64.17,1.06,-3.02,6.26,USD,3,16.84,6.67,0.46,0.71
30,FHIAX,Barclays US Agg Bond TR USD,29.09,0.88,5.39,9.29,USD,3,4.43,8.24,1.8,3.3
31,VISGX,S&P 500 TR USD,71.11,1.18,-5.12,15.67,USD,3,12.6,18.48,1.41,2.62
32,PRASX,MSCI ACWI Ex USA NR USD,74.33,0.8,2.0,12.42,USD,3,11.87,10.01,0.86,1.38
33,LTEBX,Barclays Municipal TR USD,87.95,0.57,0.14,4.95,USD,3,2.31,2.87,1.21,2.06
34,PIEQX,MSCI ACWI Ex USA NR USD,95.85,1.0,0.95,10.88,USD,3,12.98,10.88,0.86,1.37
35,VASGX,Morningstar Moderate Target Risk,97.87,1.24,0.85,11.61,USD,3,7.99,14.44,1.73,3.09
36,JCIAX,BofAML USD LIBOR 3 Mon CM,9.33,41.11,-12.94,-0.03,USD,3,4.74,-1.17,-0.24,-0.3
37,FAEMX,Barclays US Agg Bond TR USD,32.08,1.56,2.12,4.25,USD,3,7.5,6.7,0.9,1.4
38,CMSCX,S&P 500 TR USD,58.9,1.32,-12.4,9.75,USD,3,15.59,12.96,0.86,1.34
39,RPIFX,Barclays US Agg Bond TR USD,11.96,0.23,4.75,23.73,USD,3,1.84,5.62,2.96,7.04
40,AAMTX,Morningstar Moderate Target Risk,95.57,1.3,2.29,12.86,USD,3,8.45,16.71,1.87,3.45
41,OPTFX,S&P 500 TR USD,81.58,1.02,-2.21,18.24,USD,3,10.26,18.76,1.73,3.3
42,FLTMX,Barclays Municipal TR USD,98.76,0.73,0.2,4.99,USD,3,2.82,3.73,1.29,2.3
43,PCFIX,S&P 500 TR USD,70.33,1.28,-3.17,17.96,USD,3,13.83,23.1,1.58,2.99
44,NGCAX,MSCI ACWI Ex USA NR USD,55.9,0.91,2.83,12.67,USD,3,15.61,11.64,0.78,1.24
45,FIOAX,Morningstar Moderate Target Risk,97.14,0.79,1.5,12.76,USD,3,5.12,10.16,1.91,3.6
46,TFVAX,Barclays Municipal TR USD,99.05,0.96,-0.96,3.69,USD,3,3.7,3.62,0.96,1.58
47,FCNAX,MSCI ACWI NR USD,65.93,0.88,8.34,25.40,USD,3,11.39,22.38,1.84,3.64
48,CMFAX,Barclays US Agg Bond TR USD,80.82,0.78,-0.15,2.74,USD,3,2.35,2.19,0.91,1.64
49,VPCCX,S&P 500 TR USD,85.74,0.9,3.85,25.77,USD,3,8.76,23.18,2.44,5.47
50,HLIEX,S&P 500 TR USD,92.17,0.93,0.56,21.43,USD,3,8.73,19.94,2.13,3.89
51,FOHFX,Barclays Municipal TR USD,98.49,1.07,-0.15,4.58,USD,3,4.1,4.94,1.18,2.06
52,JEIAX,MSCI ACWI Ex USA NR USD,82.5,0.69,4.69,17.23,USD,3,9.75,12.01,1.21,2.04
53,ORSTX,Barclays Municipal TR USD,59.67,0.2,1.54,12.59,USD,3,0.98,2.56,2.52,5.41
54,OPATX,Barclays Municipal TR USD,74.97,1.71,-1.81,3.57,USD,3,7.57,6.19,0.82,1.32
55,FKTIX,Barclays Municipal TR USD,98.28,1.21,-0.27,4.49,USD,3,4.66,5.48,1.16,1.92
56,BAMPX,Morningstar Moderate Target Risk,94.95,1.0,1.56,12.49,USD,3,6.55,12.55,1.84,3.39
57,NSTMX,Barclays US Agg Bond TR USD,42.27,0.15,1.0,9.48,USD,3,0.64,1.52,2.26,5.29
58,TRCEX,MSCI ACWI Ex USA NR USD,95.6,0.95,2.32,12.52,USD,3,12.44,11.98,0.97,1.54
59,CBFAX,Morningstar Moderate Target Risk,92.28,1.03,0.75,11.56,USD,3,6.85,11.99,1.68,3.14
60,HLGEX,S&P 500 TR USD,72.39,1.25,-3.82,17.26,USD,3,13.29,21.65,1.55,2.98
61,PCBAX,Morningstar Moderate Target Risk,83.82,0.88,-0.97,9.51,USD,3,6.14,8.43,1.34,2.34
62,HLLVX,Barclays US Agg Bond TR USD,63.52,0.17,0.38,5.14,USD,3,0.59,0.95,1.51,2.98
63,FBIDX,Barclays US Agg Bond TR USD,99.33,1.03,-0.26,2.68,USD,3,2.8,2.82,0.98,1.64
64,FIMIX,Barclays Municipal TR USD,98.24,0.81,-0.23,4.42,USD,3,3.11,3.62,1.14,1.97
65,RPMGX,S&P 500 TR USD,74.7,1.03,-0.95,19.64,USD,3,10.74,20.21,1.77,3.58
66,FHIFX,Barclays US Agg Bond TR USD,35.1,0.9,4.4,8.00,USD,3,4.11,7.25,1.71,3.09
67,FBALX,Morningstar Moderate Target Risk,90.62,0.98,3.83,15.12,USD,3,6.54,14.82,2.15,4.43
68,FKVFX,Morningstar Moderate Target Risk,97.22,0.87,0.18,10.95,USD,3,5.64,9.6,1.65,3.0
69,FINGX,MSCI ACWI Ex USA NR USD,48.61,1.31,4.43,12.36,USD,3,23.98,16.24,0.74,1.33
70,FREDX,MSCI ACWI NR USD,23.62,0.61,8.24,28.51,USD,3,13.21,17.47,1.29,2.24
71,GTFBX,Barclays Municipal TR USD,98.39,1.12,-0.29,4.45,USD,3,4.31,5.03,1.15,1.9
72,FJIFX,Morningstar Moderate Target Risk,96.43,0.6,-0.21,10.28,USD,3,3.93,6.28,1.56,2.76
73,FDFFX,S&P 500 TR USD,66.61,1.2,-2.02,18.81,USD,3,13.29,22.62,1.61,3.3
74,MBGRX,MSCI ACWI NR USD,54.81,1.21,-17.11,-1.04,USD,3,17.16,-1.2,0.01,0.02
75,FBGRX,S&P 500 TR USD,80.1,1.2,-1.73,19.24,USD,3,12.13,23.16,1.79,3.52
76,CLSPX,S&P 500 TR USD,73.32,1.16,-7.7,13.03,USD,3,12.22,15.13,1.22,2.16
77,AWSHX,S&P 500 TR USD,92.21,0.85,1.2,22.27,USD,3,8.01,18.99,2.22,4.11
78,FICDX,MSCI ACWI Ex USA NR USD,76.26,0.71,0.21,10.12,USD,3,10.37,7.23,0.72,1.08
79,FRNJX,Barclays Municipal TR USD,92.56,1.13,-1.91,2.96,USD,3,4.51,3.42,0.76,1.16
80,FDETX,S&P 500 TR USD,88.96,1.04,-2.13,18.41,USD,3,9.94,19.14,1.82,3.57
81,PSTIX,S&P 500 TR USD,91.29,-0.94,2.91,15.64,USD,3,8.88,-14.61,-1.73,-1.84
82,PREMX,Barclays US Agg Bond TR USD,30.88,1.6,1.44,3.76,USD,3,7.81,6.06,0.79,1.19
83,VWNFX,S&P 500 TR USD,95.35,0.97,-0.12,20.66,USD,3,8.98,20.1,2.09,3.93
84,FWRLX,MSCI ACWI NR USD,73.28,0.78,4.12,20.42,USD,3,9.56,15.95,1.6,2.91
85,JEMDX,Barclays US Agg Bond TR USD,32.05,1.63,1.94,4.07,USD,3,7.82,6.69,0.86,1.33
86,BAPEX,Morningstar Moderate Target Risk,95.86,1.16,-0.7,10.13,USD,3,7.58,11.85,1.51,2.57
87,ASTEX,Barclays Municipal TR USD,74.35,0.21,0.2,5.67,USD,3,0.92,1.23,1.28,2.12
88,FSPTX,MSCI ACWI NR USD,50.94,0.91,5.03,20.47,USD,3,13.45,18.74,1.35,2.49
89,JPCIX,Barclays US Agg Bond TR USD,0.0,0.0,0.15,1954.64,USD,3,0.09,0.21,1.73,2.85
90,PTRIX,Barclays US Agg Bond TR USD,81.35,0.78,1.07,4.35,USD,3,2.33,3.43,1.44,2.64
91,FRAVX,S&P 500 TR USD,74.43,1.09,-6.0,14.34,USD,3,11.43,15.7,1.33,2.27
92,VTMGX,MSCI ACWI Ex USA NR USD,95.23,1.01,1.39,11.34,USD,3,13.17,11.47,0.89,1.42
93,FRKAX,Morningstar Moderate Target Risk,92.71,0.45,1.08,13.14,USD,3,2.96,5.92,1.94,3.7
94,FSGRX,S&P 500 TR USD,52.55,1.12,-2.73,17.64,USD,3,14.04,19.92,1.37,2.38
95,SRINX,Barclays US Agg Bond TR USD,72.96,1.24,2.37,4.93,USD,3,3.92,6.15,1.53,2.76
96,VSTBX,Barclays US Agg Bond TR USD,54.8,0.46,1.97,7.28,USD,3,1.7,3.44,1.96,4.22
97,NYAAX,Barclays Municipal TR USD,98.88,1.19,-0.78,4.04,USD,3,4.59,4.88,1.05,1.7
98,FKITX,Barclays Municipal TR USD,95.64,0.99,-0.77,3.91,USD,3,3.86,3.92,1.0,1.75
99,FFALX,Morningstar Moderate Target Risk,90.06,1.31,0.7,11.43,USD,3,8.82,15.05,1.64,2.91
100,RPBAX,Morningstar Moderate Target Risk,96.61,1.07,1.57,12.41,USD,3,6.95,13.35,1.84,3.39
101,FSAZX,Barclays Municipal TR USD,98.72,1.06,0.09,4.81,USD,3,4.08,5.16,1.24,2.13
102,FASFX,Barclays US Agg Bond TR USD,59.09,0.19,0.62,6.19,USD,3,0.68,1.26,1.75,3.36
103,TRISX,S&P 500 TR USD,99.12,1.03,-0.85,19.91,USD,3,9.36,20.57,2.05,3.95
104,FPIOX,Barclays US Agg Bond TR USD,21.91,0.8,7.04,12.12,USD,3,4.64,9.77,2.02,3.81
105,FFFEX,Morningstar Moderate Target Risk,95.96,1.2,-0.31,10.53,USD,3,7.83,12.71,1.57,2.76
106,AABTX,Morningstar Moderate Target Risk,95.56,0.85,2.11,13.44,USD,3,5.53,11.45,1.98,3.76
107,MDILX,MSCI ACWI Ex USA NR USD,92.45,0.95,0.52,10.42,USD,3,12.59,9.94,0.81,1.29
108,FLBIX,Barclays US Agg Bond TR USD,74.14,3.29,-5.19,1.23,USD,3,10.37,4.1,0.43,0.73
109,FIKFX,Morningstar Moderate Target Risk,84.79,0.36,0.22,11.21,USD,3,2.5,4.11,1.6,2.86
110,PIVAX,Morningstar Moderate Target Risk,78.72,0.94,-1.3,9.20,USD,3,6.79,8.75,1.26,2.14
111,JSMAX,Morningstar Moderate Target Risk,95.8,1.32,0.27,11.08,USD,3,8.61,14.7,1.64,2.87
112,PMHIX,S&P 500 TR USD,45.43,0.67,-3.81,13.74,USD,3,8.94,9.22,1.03,1.82
113,PRESX,MSCI ACWI Ex USA NR USD,85.04,1.0,5.96,16.37,USD,3,13.89,16.47,1.17,2.04
114,VMMSX,MSCI ACWI Ex USA NR USD,83.62,1.12,-4.77,5.06,USD,3,15.72,5.75,0.43,0.64
115,PGOVX,Barclays US Agg Bond TR USD,77.36,3.3,-4.67,1.40,USD,3,10.17,4.68,0.49,0.84
116,FADAX,S&P 500 TR USD,91.67,1.13,-2.9,17.91,USD,3,10.65,20.26,1.79,3.26
117,OICAX,Morningstar Moderate Target Risk,93.88,0.61,1.1,12.57,USD,3,4.02,7.74,1.86,3.55
118,FRCIX,Barclays Municipal TR USD,98.4,1.24,0.68,5.31,USD,3,4.77,6.64,1.36,2.43
119,TRRHX,Morningstar Moderate Target Risk,97.16,1.27,0.45,11.24,USD,3,8.25,14.38,1.67,3.0
120,FKCIX,Barclays Municipal TR USD,97.23,0.99,0.11,4.84,USD,3,3.85,4.87,1.24,2.29
121,FSLVX,S&P 500 TR USD,92.31,0.96,0.78,21.74,USD,3,9.08,21.04,2.16,4.19
122,FTTAX,Morningstar Moderate Target Risk,89.86,1.24,-0.82,10.07,USD,3,8.36,12.57,1.46,2.62
123,VHGEX,MSCI ACWI Ex USA NR USD,88.08,0.81,7.96,20.84,USD,3,10.98,16.87,1.48,2.52
124,JSFAX,Morningstar Moderate Target Risk,96.27,0.86,0.28,11.07,USD,3,5.61,9.61,1.66,2.95
125,VMATX,Barclays Municipal TR USD,98.87,1.18,-0.82,4.00,USD,3,4.53,4.77,1.04,1.76
126,FRSGX,S&P 500 TR USD,72.98,1.17,-6.01,14.77,USD,3,12.36,17.3,1.36,2.45
127,FMEAX,MSCI ACWI Ex USA NR USD,81.68,1.05,-6.14,3.44,USD,3,14.86,3.67,0.31,0.48
128,MAPCX,MSCI ACWI Ex USA NR USD,77.42,1.04,2.86,12.63,USD,3,15.15,13.24,0.9,1.5
129,JNSAX,Morningstar Moderate Target Risk,96.18,1.19,0.34,11.14,USD,3,7.76,13.35,1.65,2.92
130,TRRAX,Morningstar Moderate Target Risk,98.34,0.92,0.24,11.02,USD,3,5.91,10.18,1.67,2.94
131,PRSIX,Morningstar Moderate Target Risk,96.57,0.86,0.72,11.63,USD,3,5.56,10.01,1.74,3.16
132,SLMCX,MSCI ACWI NR USD,54.83,0.99,2.72,17.35,USD,3,14.08,17.25,1.2,2.15
133,RPIIX,Barclays US Agg Bond TR USD,27.71,1.12,-2.51,0.56,USD,3,5.78,0.69,0.14,0.19
134,FSCPX,MSCI ACWI NR USD,66.47,0.88,8.82,26.03,USD,3,11.37,23.0,1.89,3.77
135,FMEIX,S&P 500 TR USD,87.49,1.09,-0.44,20.44,USD,3,10.58,22.43,1.98,4.07
136,FLIFX,Morningstar Moderate Target Risk,97.19,0.82,-0.29,10.33,USD,3,5.28,8.48,1.56,2.76
137,FFAVX,Morningstar Moderate Target Risk,96.79,0.65,0.03,10.71,USD,3,4.22,7.02,1.62,2.88
138,VWELX,Morningstar Moderate Target Risk,91.63,0.89,4.53,16.35,USD,3,5.96,14.67,2.33,4.54
139,MASPX,S&P 500 TR USD,74.44,1.31,-7.38,14.27,USD,3,13.76,18.8,1.32,2.34
140,COSZX,MSCI ACWI Ex USA NR USD,90.88,0.99,1.21,11.13,USD,3,13.26,11.08,0.86,1.41
141,FBSOX,MSCI ACWI NR USD,55.77,1.0,8.02,23.61,USD,3,14.1,23.7,1.59,3.0
142,FCSTX,Barclays Municipal TR USD,87.73,0.4,0.4,5.74,USD,3,1.62,2.34,1.4,2.49
143,FDSSX,S&P 500 TR USD,91.17,1.06,-1.4,19.33,USD,3,10.06,20.6,1.92,3.89
144,FGBLX,Morningstar Moderate Target Risk,88.44,1.08,-2.18,8.56,USD,3,7.36,9.34,1.25,2.12
145,TREMX,MSCI ACWI Ex USA NR USD,70.45,1.53,-16.75,-2.43,USD,3,23.25,-3.64,-0.05,-0.07
146,FKUSX,Barclays US Agg Bond TR USD,76.46,0.68,-0.48,2.22,USD,3,2.1,1.57,0.72,1.16
147,CMUAX,S&P 500 TR USD,84.96,1.02,-0.01,20.79,USD,3,9.98,21.2,1.98,3.82
148,VDEQX,S&P 500 TR USD,94.32,1.1,-1.73,19.08,USD,3,10.23,21.02,1.92,3.74
149,NFEAX,S&P 500 TR USD,69.15,1.02,-1.38,19.08,USD,3,11.11,19.55,1.67,3.17
150,PTYAX,Morningstar Moderate Target Risk,57.76,0.58,-0.4,9.83,USD,3,4.85,5.73,1.16,1.86
151,FUGAX,MSCI ACWI NR USD,10.27,0.37,10.81,44.99,USD,3,12.03,16.55,1.34,2.11
152,OROHX,Barclays Municipal TR USD,84.6,1.56,-0.8,4.17,USD,3,6.49,6.58,1.01,1.58
153,MEURX,MSCI ACWI Ex USA NR USD,67.93,0.64,6.7,21.18,USD,3,9.92,13.62,1.34,2.37
154,VTINX,Morningstar Moderate Target Risk,82.87,0.51,1.36,13.44,USD,3,3.55,6.87,1.88,3.59
155,PSDIX,Barclays Municipal TR USD,74.37,0.14,0.48,8.14,USD,3,0.63,1.21,1.83,3.05
156,JTAAX,Barclays Municipal TR USD,51.17,0.15,0.62,8.76,USD,3,0.82,1.4,1.63,3.85
157,FFTYX,S&P 500 TR USD,72.75,1.04,-1.87,18.60,USD,3,11.05,19.45,1.67,2.96
158,FAMRX,Morningstar Moderate Target Risk,95.31,1.38,0.38,11.18,USD,3,9.05,15.53,1.64,3.1
159,ORMAX,Barclays Municipal TR USD,73.81,1.49,-1.45,3.66,USD,3,6.63,5.52,0.84,1.29
160,FQIFX,Morningstar Moderate Target Risk,97.86,1.06,-0.5,10.25,USD,3,6.82,10.9,1.55,2.69
161,LIPIX,Morningstar Moderate Target Risk,97.08,1.44,-0.48,10.50,USD,3,9.34,15.22,1.56,2.69
162,SEMAX,Barclays Municipal TR USD,95.68,0.88,-0.94,3.61,USD,3,3.43,3.22,0.92,1.53
163,FNMIX,Barclays US Agg Bond TR USD,31.76,1.57,2.56,4.54,USD,3,7.54,7.17,0.95,1.49
164,NIVLX,MSCI ACWI Ex USA NR USD,83.69,0.97,-0.1,9.60,USD,3,13.6,9.41,0.73,1.18
165,VEDTX,Barclays US Agg Bond TR USD,66.37,5.17,-8.18,1.11,USD,3,17.2,5.8,0.41,0.72
166,FRTAX,Morningstar Moderate Target Risk,89.99,1.2,-0.7,10.15,USD,3,8.08,12.26,1.47,2.62
167,PRSGX,S&P 500 TR USD,88.36,1.07,-4.23,16.20,USD,3,10.26,17.34,1.61,2.9
168,SHSAX,MSCI ACWI NR USD,39.28,0.66,18.76,47.58,USD,3,11.1,31.52,2.54,7.02
169,JTSAX,Morningstar Moderate Target Risk,95.25,1.46,0.09,10.96,USD,3,9.57,16.1,1.61,2.8
170,MBDVX,S&P 500 TR USD,91.39,0.86,-2.91,16.75,USD,3,8.14,14.47,1.7,2.82
171,PRULX,Barclays US Agg Bond TR USD,74.74,3.24,-5.49,1.11,USD,3,10.16,3.65,0.4,0.66
172,PENZX,Morningstar Moderate Target Risk,70.2,0.74,-1.01,9.17,USD,3,5.63,6.84,1.2,1.98
173,MACPX,Morningstar Moderate Target Risk,87.27,0.96,3.94,15.31,USD,3,6.55,14.75,2.13,4.24
174,PTNAX,Morningstar Moderate Target Risk,41.91,0.44,0.71,12.17,USD,3,4.34,5.42,1.23,1.97
175,FCSSX,Morningstar Long-Only Commodity TR,88.12,0.85,-3.68,-10.29,USD,3,12.03,-8.71,-0.7,-0.86
176,FLMVX,S&P 500 TR USD,86.39,0.9,2.99,24.61,USD,3,8.74,22.16,2.35,4.79
177,FFKCX,Morningstar Moderate Target Risk,97.77,0.83,0.22,11.00,USD,3,5.33,9.15,1.66,3.04
178,CAGAX,MSCI ACWI Ex USA NR USD,86.36,0.98,2.25,12.28,USD,3,13.41,12.04,0.91,1.44
179,PRMTX,MSCI ACWI NR USD,66.81,0.88,9.02,26.37,USD,3,11.29,23.19,1.91,3.96
180,FACDX,MSCI ACWI NR USD,34.64,0.7,21.62,51.08,USD,3,12.49,35.75,2.53,6.8
181,RPIBX,Barclays US Agg Bond TR USD,29.27,1.15,-3.24,-0.02,USD,3,5.77,0.04,0.02,0.03
182,FRKYX,Barclays Municipal TR USD,95.83,1.13,-0.84,3.95,USD,3,4.43,4.54,1.01,1.62
183,FINPX,Barclays US Agg Bond TR USD,83.01,1.77,-4.67,0.22,USD,3,5.26,0.45,0.1,0.13
184,FNARX,MSCI ACWI NR USD,55.66,1.28,-16.12,0.44,USD,3,17.99,0.63,0.12,0.16
185,PTUZX,Barclays US Agg Bond TR USD,85.58,1.17,0.66,3.52,USD,3,3.43,4.18,1.19,1.94
186,CCIYX,Morningstar Long-Only Commodity TR,90.83,0.91,-2.14,-8.49,USD,3,12.6,-7.64,-0.57,-0.72
187,SRHMX,Barclays Municipal TR USD,90.36,1.2,1.82,6.32,USD,3,4.85,7.68,1.54,2.48
188,TRAMX,MSCI ACWI Ex USA NR USD,47.64,0.55,12.46,34.56,USD,3,10.25,19.2,1.77,3.56
189,PRGIX,S&P 500 TR USD,95.8,0.99,-0.46,20.28,USD,3,9.1,20.04,2.06,3.96
190,PGSAX,Barclays US Agg Bond TR USD,35.64,1.16,-1.9,1.20,USD,3,5.29,1.46,0.29,0.39
191,FIGRX,MSCI ACWI Ex USA NR USD,90.68,0.93,3.6,14.07,USD,3,12.52,13.19,1.05,1.71
192,PRIDX,MSCI ACWI Ex USA NR USD,85.11,0.83,6.48,18.48,USD,3,11.47,15.37,1.3,2.24
193,FNIAX,S&P 500 TR USD,81.89,0.97,-1.42,18.99,USD,3,9.66,18.41,1.8,3.65
194,MALMX,Barclays Municipal TR USD,48.04,0.08,0.21,7.47,USD,3,0.41,0.62,1.35,2.18
195,JPIEX,S&P 500 TR USD,97.47,1.04,0.34,21.30,USD,3,9.5,22.14,2.16,4.27
196,VQNPX,S&P 500 TR USD,99.2,1.02,0.24,21.16,USD,3,9.22,21.55,2.17,4.17
197,MAWIX,Barclays US Agg Bond TR USD,17.1,0.45,3.03,9.74,USD,3,2.96,4.46,1.47,3.39
198,FSAAX,Morningstar Moderate Target Risk,96.6,1.01,0.6,11.42,USD,3,6.56,11.61,1.7,3.28
199,FARPX,Morningstar Moderate Target Risk,97.07,0.83,1.49,12.67,USD,3,5.39,10.6,1.89,3.56
200,JGNAX,MSCI ACWI NR USD,46.47,1.43,-34.68,-10.82,USD,3,22.02,-15.38,-0.65,-0.78
201,FOMAX,Barclays Municipal TR USD,89.93,1.21,-1.36,3.54,USD,3,4.86,4.33,0.88,1.57
202,BGCAX,Barclays US Agg Bond TR USD,8.88,0.19,3.28,20.42,USD,3,1.74,3.96,2.21,4.62
203,PRDGX,S&P 500 TR USD,96.44,0.92,0.18,20.96,USD,3,8.43,19.26,2.14,4.03
204,FSTCX,MSCI ACWI NR USD,33.48,0.56,7.29,28.48,USD,3,10.09,15.87,1.51,3.65
205,VPAIX,Barclays Municipal TR USD,99.02,1.09,0.02,4.74,USD,3,4.2,5.24,1.22,2.06
206,AIBAX,Barclays US Agg Bond TR USD,92.8,0.56,-0.2,2.57,USD,3,1.58,1.51,0.91,1.46
207,FDMMX,Barclays Municipal TR USD,98.63,1.12,-0.46,4.29,USD,3,4.29,4.85,1.11,1.92
208,VFORX,Morningstar Moderate Target Risk,97.24,1.39,0.57,11.34,USD,3,8.99,15.82,1.68,2.97
209,FFFFX,Morningstar Moderate Target Risk,95.97,1.34,-0.54,10.40,USD,3,8.71,13.98,1.54,2.68
210,TRLGX,S&P 500 TR USD,72.68,1.19,-1.99,18.88,USD,3,12.62,22.51,1.68,3.19
211,VNJTX,Barclays Municipal TR USD,98.74,1.14,-0.3,4.45,USD,3,4.39,5.14,1.15,2.01
212,VASIX,Morningstar Moderate Target Risk,59.83,0.36,1.98,16.33,USD,3,2.94,5.88,1.94,3.69
213,AMRMX,S&P 500 TR USD,88.51,0.78,2.01,23.49,USD,3,7.5,18.38,2.3,4.58
214,NMTAX,S&P 500 TR USD,72.17,1.09,-2.71,17.81,USD,3,11.56,19.4,1.6,2.96
215,MLPFX,MSCI ACWI NR USD,21.99,0.41,6.34,30.57,USD,3,9.12,12.48,1.33,2.56
216,FFNOX,Morningstar Moderate Target Risk,96.34,1.31,1.19,11.88,USD,3,8.52,15.63,1.75,3.15
217,FLAUX,S&P 500 TR USD,98.9,1.01,-1.31,19.34,USD,3,9.22,19.66,2.0,3.71
218,STLCX,Morningstar Moderate Target Risk,96.58,0.9,-0.78,9.78,USD,3,5.82,8.82,1.48,2.55
219,ONJAX,Barclays Municipal TR USD,74.66,1.6,-1.64,3.60,USD,3,7.07,5.81,0.83,1.25
220,OREAX,MSCI ACWI NR USD,25.4,0.65,7.26,26.02,USD,3,13.5,16.89,1.22,2.19
221,SPHIX,Barclays US Agg Bond TR USD,26.18,0.9,6.16,10.03,USD,3,4.8,9.13,1.84,3.45
222,PREIX,S&P 500 TR USD,100.0,1.0,-0.28,20.54,USD,3,9.04,20.59,2.12,4.06
223,FGAAX,Morningstar Moderate Target Risk,82.05,1.12,-5.09,5.81,USD,3,7.88,6.56,0.84,1.24
224,FAHIX,Barclays Municipal TR USD,98.96,1.07,0.18,4.90,USD,3,4.1,5.3,1.26,2.16
225,PSGIX,S&P 500 TR USD,75.6,1.53,-12.39,11.39,USD,3,15.89,17.47,1.09,1.85
226,FAMPX,Barclays Municipal TR USD,40.92,0.12,0.42,8.11,USD,3,0.73,1.06,1.35,3.26
227,COSIX,Barclays US Agg Bond TR USD,39.97,0.97,2.9,6.01,USD,3,4.15,5.87,1.38,2.34
228,FSDCX,MSCI ACWI NR USD,46.38,1.03,-0.26,13.68,USD,3,15.86,14.1,0.91,1.4
229,GANYX,Barclays Municipal TR USD,96.89,0.81,-0.63,3.92,USD,3,3.15,3.24,1.01,1.64
230,FSCHX,MSCI ACWI NR USD,68.5,1.0,5.52,20.85,USD,3,12.74,20.95,1.56,3.34
231,CGRWX,S&P 500 TR USD,93.43,1.01,-2.93,17.44,USD,3,9.48,17.74,1.77,3.15
232,AMCPX,S&P 500 TR USD,86.77,0.97,0.79,21.72,USD,3,9.46,21.22,2.09,4.42
